,transaction_id,transaction_date,product_id,customer_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
8350,8351,1514390400,9,2709,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,Simone,Boanas,Male,6.0,1995-03-20,,Financial Services,High Net Worth,N,No,6.0
8351,8352,1514476800,99,3262,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,Maynord,L'Episcopi,Male,65.0,1959-10-14,Product Engineer,Entertainment,Mass Customer,N,No,12.0
8352,8353,1509120000,62,3339,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,Andrea,Rand,Male,76.0,1986-05-08,Programmer Analyst III,Health,Mass Customer,N,No,21.0
8353,8354,1504022400,0,3022,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,Gert,Kurtis,Female,21.0,1988-08-23,,,High Net Worth,N,No,8.0
8354,8355,1486483200,49,220,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,Jeniffer,Apark,Female,79.0,1954-05-10,Electrical Engineer,Manufacturing,High Net Worth,N,No,9.0
8355,8356,1498320000,36,1839,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,41064.0,Faythe,Rance,Female,60.0,1987-05-08,Internal Auditor,Entertainment,High Net Worth,N,Yes,5.0
8356,8357,1492444800,53,3405,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,33879.0,Gavra,Robez,Female,89.0,1996-08-18,Project Manager,Financial Services,Mass Customer,N,Yes,3.0
8357,8358,1496419200,52,2046,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,38339.0,Charis,Maas,Female,3.0,1959-07-27,Marketing Manager,,Mass Customer,N,Yes,13.0
8358,8359,1499270400,91,528,1.0,Cancelled,Solex,Standard,medium,medium,100.35,75.26,36367.0,Gayel,Downs,Female,10.0,1979-06-06,Registered Nurse,Health,Mass Customer,N,No,4.0
8359,8360,1499097600,29,777,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,Wolfgang,Tarrier,Male,2.0,1993-01-09,Paralegal,Financial Services,High Net Worth,N,No,4.0
8360,8361,1512489600,98,2117,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,Llywellyn,Christall,Male,76.0,1995-06-14,Computer Systems Analyst I,Health,Affluent Customer,N,No,3.0
8361,8362,1488038400,4,3194,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,Hakeem,Bernardinelli,Male,38.0,1978-03-11,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,11.0
8362,8363,1490889600,30,868,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,33888.0,Effie,Duddy,Female,84.0,1979-07-18,VP Accounting,Financial Services,Mass Customer,N,Yes,11.0
8363,8364,1486656000,90,762,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,Kerwin,Jossel,Male,91.0,1980-03-06,Environmental Specialist,,Mass Customer,N,Yes,22.0
8364,8365,1509292800,53,1039,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,34586.0,Nona,Diamant,Female,24.0,1975-03-14,,,High Net Worth,N,Yes,15.0
8365,8366,1498752000,93,3080,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,Christoforo,Santus,Male,87.0,1958-10-06,Graphic Designer,Financial Services,High Net Worth,N,No,10.0
8366,8367,1512057600,65,3368,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,Tanya,Boddis,Female,7.0,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,16.0
8367,8368,1497024000,98,3227,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,Costa,Sharpin,Male,37.0,1995-12-06,,Manufacturing,Affluent Customer,N,No,2.0
8368,8369,1493481600,94,3224,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,Darell,Mulqueeny,Female,67.0,1996-03-12,Automation Specialist III,Manufacturing,Affluent Customer,N,No,3.0
8369,8370,1494172800,16,1450,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,Floris,Dunkerley,Female,23.0,1964-01-24,Statistician I,Manufacturing,Affluent Customer,N,No,6.0
8370,8371,1495728000,63,3401,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,33879.0,Cristie,,Female,92.0,1993-07-28,Tax Accountant,Telecommunications,Mass Customer,N,Yes,4.0
8371,8372,1500739200,5,2424,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,41701.0,Loren,Batkin,Male,17.0,1982-01-06,,,Affluent Customer,N,Yes,15.0
8372,8373,1487001600,88,2476,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,Hal,Braddon,Male,13.0,1956-09-25,Administrative Officer,Property,High Net Worth,N,No,17.0
8373,8374,1492358400,18,2856,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,35667.0,Milissent,Deinert,Female,53.0,1976-09-25,Marketing Manager,Financial Services,Mass Customer,N,Yes,13.0
8374,8375,1499961600,95,577,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,42458.0,Nadean,Fielding,Female,41.0,1956-04-08,,Property,Mass Customer,N,Yes,19.0
8375,8376,1497456000,90,2494,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,Donella,Emm,Female,98.0,1974-08-08,Senior Sales Associate,Manufacturing,High Net Worth,N,No,16.0
8376,8377,1490976000,17,1725,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37539.0,Corena,Postlewhite,Female,80.0,1979-07-19,Junior Executive,Manufacturing,High Net Worth,N,Yes,16.0
8377,8378,1511020800,59,605,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,36146.0,Bart,Creenan,Male,13.0,1972-03-26,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,5.0
8378,8379,1494172800,94,560,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,Dorree,Sanja,Female,1.0,1953-10-11,Social Worker,Health,Affluent Customer,N,No,8.0
8379,8380,1496851200,25,3358,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,37337.0,Fairlie,McGavin,Male,30.0,1973-09-17,Engineer I,Manufacturing,Affluent Customer,N,Yes,11.0
8380,8381,1496246400,4,2183,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,33549.0,Jillie,Fyndon,Female,61.0,1972-02-07,Programmer Analyst IV,Manufacturing,Mass Customer,N,Yes,7.0
8381,8382,1509897600,57,2193,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,41047.0,Roldan,Carrington,Male,66.0,1955-12-16,Developer III,,Mass Customer,N,Yes,6.0
8382,8383,1490976000,65,1300,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42710.0,Sisely,Strelitzer,Female,0.0,1991-03-10,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,9.0
8383,8384,1486656000,3,691,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,Carver,Carwardine,Male,29.0,1954-08-25,,Financial Services,Affluent Customer,N,Yes,5.0
8384,8385,1487692800,33,630,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35560.0,D'arcy,Rowden,Male,90.0,1986-08-11,Statistician III,Property,Affluent Customer,N,Yes,17.0
8385,8386,1506268800,1,3477,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573.0,Jaquelin,Leek,Female,90.0,1996-01-24,Senior Developer,Financial Services,Affluent Customer,N,Yes,7.0
8386,8387,1492963200,42,2235,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,Maxine,Cauldwell,Female,75.0,1979-10-02,Social Worker,Health,Affluent Customer,N,No,16.0
8387,8388,1505145600,86,88,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,40336.0,Malynda,Tumber,Female,41.0,1966-02-03,Help Desk Operator,Property,High Net Worth,N,Yes,7.0
8388,8389,1510502400,97,1003,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,Mariann,O'Geaney,Female,35.0,1968-02-03,Paralegal,Financial Services,High Net Worth,N,No,18.0
8389,8390,1496160000,94,1321,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,Bree,Domenge,Female,29.0,1994-07-05,Editor,Argiculture,Affluent Customer,N,No,8.0
8390,8391,1506873600,38,1559,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40784.0,Hilton,Gladwell,Male,63.0,1975-10-14,,Health,High Net Worth,N,Yes,12.0
8391,8392,1490371200,36,2113,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,Nita,Bushell,Female,91.0,1972-01-06,Internal Auditor,Manufacturing,Affluent Customer,N,No,17.0
8392,8393,1503331200,84,264,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,Jedd,Spiby,Male,31.0,1977-12-07,Technical Writer,Health,Mass Customer,N,No,11.0
8393,8394,1494864000,39,3046,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,Shela,Ridgers,Female,53.0,1964-06-07,Programmer Analyst III,Manufacturing,Affluent Customer,N,No,18.0
8394,8395,1495728000,3,2938,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,42145.0,Richardo,Cocher,Male,79.0,2000-02-21,Assistant Manager,Argiculture,Affluent Customer,N,No,2.0
8395,8396,1487520000,11,855,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,42560.0,Bennie,Llywarch,Female,74.0,1974-10-26,General Manager,Retail,High Net Worth,N,Yes,16.0
8396,8397,1495641600,0,2003,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,37626.0,Lilli,Hargey,Female,80.0,1962-06-21,Statistician III,Manufacturing,High Net Worth,N,Yes,8.0
8397,8398,1499702400,13,428,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,39427.0,Freida,Everil,Female,0.0,1977-05-03,Structural Engineer,Health,High Net Worth,N,Yes,14.0
8398,8399,1509811200,71,51,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,Fidelio,Dilke,Male,68.0,1959-12-05,Computer Systems Analyst II,Retail,Mass Customer,N,No,18.0
8399,8400,1494345600,84,2752,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,Cissiee,Jobern,Female,11.0,1960-05-10,Sales Representative,Retail,Affluent Customer,N,Yes,14.0
8400,8401,1483891200,63,438,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33552.0,Ebenezer,Bottelstone,Male,25.0,1989-08-17,Internal Auditor,Property,High Net Worth,N,Yes,13.0
8401,8402,1492099200,81,3031,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,36145.0,Diego,Bertelmot,Male,95.0,1996-02-02,Staff Scientist,Health,Mass Customer,N,Yes,5.0
8402,8403,1507219200,11,2220,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,38216.0,Curr,Jancey,Male,35.0,1959-05-13,Legal Assistant,Financial Services,Mass Customer,N,Yes,13.0
8403,8404,1513872000,96,122,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,34556.0,Colver,Itter,Male,87.0,1979-04-19,Quality Control Specialist,Financial Services,Mass Customer,N,Yes,12.0
8404,8405,1513785600,9,1485,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38216.0,Meredeth,Luck,Male,50.0,1969-08-02,Food Chemist,Health,Mass Customer,N,Yes,6.0
8405,8406,1511280000,33,1422,,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,34527.0,Georgy,Rickwood,Male,31.0,1972-03-13,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,16.0
8406,8407,1507910400,99,1420,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,Minni,Hanner,Female,14.0,1959-10-12,Dental Hygienist,Health,Mass Customer,N,No,11.0
8407,8408,1501776000,5,1176,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,Celia,Dockerty,Female,7.0,1976-01-16,Software Engineer IV,,Affluent Customer,N,Yes,7.0
8408,8409,1495382400,55,796,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,Ira,Lamlin,Female,8.0,1997-05-27,Financial Analyst,Financial Services,Mass Customer,N,No,2.0
8409,8410,1509552000,25,2366,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33455.0,Idette,Mapam,Female,51.0,1975-06-15,Web Designer I,Health,Mass Customer,N,Yes,15.0
8410,8411,1495641600,89,3394,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,Barde,Spoward,Male,39.0,1974-06-26,Environmental Specialist,Health,Mass Customer,N,No,22.0
8411,8412,1484064000,88,429,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,35160.0,Berny,Bold,Female,7.0,1978-07-30,Community Outreach Specialist,IT,High Net Worth,N,Yes,21.0
8412,8413,1493049600,56,1312,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,Magda,Baugh,Female,96.0,1994-07-16,Food Chemist,Health,Affluent Customer,N,No,8.0
8413,8414,1497110400,39,3300,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,Quintus,Gouldthorpe,Male,47.0,1961-05-22,Executive Secretary,Retail,Mass Customer,N,No,14.0
8414,8415,1491840000,76,8,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38482.0,Rod,Inder,Male,31.0,1962-03-30,Media Manager I,,Mass Customer,N,No,7.0
8415,8416,1487174400,74,3500,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,Josy,Fleeman,Female,71.0,1967-07-21,,Entertainment,Affluent Customer,N,No,17.0
8416,8417,1506787200,49,1233,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41009.0,Keeley,Hawsby,Female,17.0,1978-07-07,,Retail,Affluent Customer,N,Yes,16.0
8417,8418,1501084800,55,509,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,Tobe,Vamplew,Male,64.0,1979-08-06,Developer II,Financial Services,Affluent Customer,N,Yes,21.0
8418,8419,1483372800,20,1192,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,Hollyanne,McCarter,Female,31.0,1969-12-12,VP Quality Control,Manufacturing,Mass Customer,N,No,16.0
8419,8420,1501430400,84,2722,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,Faustine,Peert,Female,1.0,1987-03-28,,Health,Mass Customer,N,No,8.0
8420,8421,1504281600,64,2001,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41922.0,Mada,Martinho,Female,21.0,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0
8421,8422,1500566400,19,28,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,34244.0,Fee,Zellmer,Male,5.0,1973-09-30,Senior Quality Engineer,Health,Affluent Customer,N,Yes,21.0
8422,8423,1499875200,15,201,0.0,Cancelled,Norco Bicycles,Standard,low,medium,958.74,748.9,41345.0,Salem,Huie,Male,45.0,1966-04-20,Design Engineer,Manufacturing,Mass Customer,N,Yes,11.0
8423,8424,1512144000,0,1343,1.0,Approved,,,,,890.28,,,Creight,Deery,Male,67.0,1979-12-10,Dental Hygienist,Health,High Net Worth,N,No,5.0
8424,8425,1485964800,59,1013,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,Corissa,Zienkiewicz,Female,53.0,1976-09-06,Physical Therapy Assistant,Retail,High Net Worth,N,No,17.0
8425,8426,1485792000,16,250,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34165.0,Kristofer,,Male,53.0,1988-04-15,Legal Assistant,Health,Mass Customer,N,Yes,13.0
8426,8427,1492963200,46,111,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,Cele,Evason,Female,65.0,1993-08-29,Analyst Programmer,,Mass Customer,N,No,2.0
8427,8428,1513872000,97,639,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0,Mayor,Ismay,Male,51.0,1974-06-03,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,16.0
8428,8429,1491926400,89,1661,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,Meggy,Delgadillo,Female,21.0,1979-06-02,Administrative Assistant IV,Health,Affluent Customer,N,No,10.0
8429,8430,1486828800,50,2908,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0,Tiffy,Feenan,Female,42.0,1955-09-21,Social Worker,Health,Affluent Customer,N,Yes,11.0
8430,8431,1494000000,45,2117,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,Llywellyn,Christall,Male,76.0,1995-06-14,Computer Systems Analyst I,Health,Affluent Customer,N,No,3.0
8431,8432,1485014400,61,3332,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,Cissy,Jeffress,Female,43.0,1998-09-24,Account Representative III,Health,Mass Customer,N,No,3.0
8432,8433,1487952000,40,2048,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,Sorcha,Genthner,Female,22.0,1960-04-13,Financial Advisor,Financial Services,High Net Worth,N,No,13.0
8433,8434,1489507200,77,3069,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,Phylis,Traves,Female,59.0,1988-08-12,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,12.0
8434,8435,1502812800,70,2918,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,38193.0,Elli,,Female,58.0,1989-02-15,,Financial Services,Mass Customer,N,Yes,5.0
8435,8436,1499356800,76,2233,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41533.0,Cassi,Killingworth,Female,49.0,1973-09-04,Sales Associate,,Mass Customer,N,Yes,8.0
8436,8437,1510329600,93,2883,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,41434.0,Ulick,Bruty,Male,84.0,1995-05-19,Paralegal,Financial Services,Mass Customer,N,Yes,2.0
8437,8438,1494086400,66,3416,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,33879.0,Evanne,Bentote,Female,6.0,1976-01-18,,Manufacturing,Mass Customer,N,Yes,11.0
8438,8439,1514304000,64,2254,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,Ann,Beek,Female,36.0,1955-10-21,Programmer Analyst II,Health,Affluent Customer,N,No,18.0
8439,8440,1513180800,46,3129,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,42145.0,Leola,Mandrier,Female,44.0,1955-09-25,Analog Circuit Design manager,Property,High Net Worth,N,Yes,11.0
8440,8441,1502035200,77,1290,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,37220.0,Vassily,Ramalho,Male,49.0,1967-08-08,VP Marketing,Financial Services,High Net Worth,N,Yes,6.0
8441,8442,1488297600,32,79,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,Tybi,Silliman,Female,76.0,1968-10-02,Account Executive,Manufacturing,Mass Customer,N,No,18.0
8442,8443,1506009600,56,690,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,Lindsey,,Male,95.0,1987-03-27,Assistant Professor,,Affluent Customer,N,Yes,17.0
8443,8444,1504022400,50,381,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0,Leesa,Castleman,Female,99.0,1996-11-30,Sales Associate,,Affluent Customer,N,No,1.0
8444,8445,1495555200,77,3442,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38193.0,Adrianne,Petrecz,Female,17.0,1962-05-22,Research Associate,Retail,Mass Customer,N,Yes,14.0
8445,8446,1504972800,49,1046,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,Shir,Clevely,Female,0.0,1955-07-23,Budget/Accounting Analyst II,,Affluent Customer,N,No,11.0
8446,8447,1499097600,27,1850,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,Dare,Wasling,Male,4.0,1978-05-16,Biostatistician II,Manufacturing,High Net Worth,N,No,7.0
8447,8448,1486828800,23,2887,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37874.0,Gardiner,Spehr,Male,42.0,1974-02-24,Speech Pathologist,Financial Services,High Net Worth,N,Yes,18.0
8448,8449,1494172800,8,742,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,Dexter,Robelin,Male,55.0,1966-04-24,Senior Developer,Manufacturing,Mass Customer,N,No,15.0
8449,8450,1488902400,35,708,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,35052.0,Idalina,Wilcot,Female,31.0,1987-02-15,Safety Technician II,IT,Mass Customer,N,Yes,10.0
8450,8451,1493654400,12,736,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,Sansone,Eastcourt,Male,41.0,1974-05-24,Help Desk Operator,,High Net Worth,N,No,8.0
8451,8452,1514217600,19,789,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,35160.0,Gabrielle,Giraudot,Female,69.0,1978-04-28,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,14.0
8452,8453,1507219200,50,944,,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0,Anderea,Dallewater,Female,53.0,1976-01-12,,Manufacturing,Mass Customer,N,No,15.0
8453,8454,1506009600,68,3000,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,Tann,McCard,Male,28.0,1974-05-15,Compensation Analyst,Financial Services,Affluent Customer,N,No,22.0
8454,8455,1512835200,92,1730,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,Tildi,Kirkup,Female,29.0,1985-12-21,Senior Financial Analyst,Financial Services,Mass Customer,N,No,20.0
8455,8456,1496419200,67,1993,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,36334.0,Agustin,Isworth,Male,82.0,1980-07-27,Accounting Assistant II,,High Net Worth,N,Yes,3.0
8456,8457,1494000000,53,1398,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,38647.0,Anderea,Pulteneye,Female,11.0,1966-11-29,Project Manager,Manufacturing,Mass Customer,N,No,17.0
8457,8458,1488211200,87,2630,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,Jonathon,,Male,76.0,1978-12-17,Senior Sales Associate,Retail,Mass Customer,N,No,10.0
8458,8459,1510675200,67,231,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,42710.0,Basile,Winsor,Male,48.0,1995-08-05,Design Engineer,Financial Services,Mass Customer,N,Yes,3.0
8459,8460,1509379200,9,3176,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,Rafe,Antoniak,Male,60.0,1977-12-04,Physical Therapy Assistant,,Affluent Customer,N,No,16.0
8460,8461,1490198400,42,1873,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,35667.0,Raul,Cabrer,Male,49.0,1992-07-09,General Manager,Manufacturing,Affluent Customer,N,Yes,4.0
8461,8462,1503417600,63,789,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,42145.0,Gabrielle,Giraudot,Female,69.0,1978-04-28,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,14.0
8462,8463,1484150400,77,848,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,Lannie,Chat,Male,79.0,1979-06-25,VP Product Management,Manufacturing,Mass Customer,N,No,13.0
8463,8464,1509897600,56,1671,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,33259.0,Nerty,Renak,Female,69.0,1957-01-23,Account Executive,Property,Mass Customer,N,Yes,14.0
